id,date,region_gr,region_en,region_id,population,color,cases,deaths,recovered,active,tests,daytotal,totaldose1,totaldose2,totaldose3,vaccinations_total,vaccrate,vaccrate2,newvacc1rate,newvacc2rate,posrate,rj_value,casesweek100k,casesfortnight100k
48030,2021-08-22,"Νήσων Αττικής","Islands Regional Unit",22,74651,less500,20,0,0,0,0,2,53979,51370,0,92307,,,,,,1,300,510
48031,2021-08-22,"Νότ. Τομ. Αθηνών","South Athens Regional Unit",23,529826,less150,42,0,0,0,0,9,319924,294321,0,609195,,,,,,0.91,101,221
48032,2021-08-22,Ξάνθης,Xanthi,5,101856,less150,8,0,0,0,0,1,48635,45652,0,91467,,,,,,1.54,126,213
48033,2021-08-22,Πάρου,Paros,11,14926,less500,7,0,0,0,0,2,13033,13271,0,21126,,,,,,1,449,1393
48034,2021-08-22,Πειραιώς,Piraeus,24,448997,less150,47,0,0,0,0,11,163618,153690,0,309121,,,,,,0.95,149,344
48035,2021-08-22,Πέλλας,Pella,3,145797,less150,17,0,0,0,0,1,65080,62284,0,123855,,,,,,0.91,136,235
48036,2021-08-22,Πιερίας,Pieria,3,129846,less500,19,0,0,0,0,0,58657,55529,0,111864,,,,,,0.8,200,385
48037,2021-08-22,Πρέβεζας,Preveza,6,59356,less500,14,0,0,0,0,0,31901,31191,0,60924,,,,,,1.57,278,556
48038,2021-08-22,Ρεθύμνου,Rethymno,4,81936,less500,18,0,0,0,0,13,45473,43005,0,84996,,,,,,1.06,481,942
48039,2021-08-22,Ροδόπης,Rhodope,5,110828,less150,12,0,0,0,0,4,53459,49584,0,99580,,,,,,1.25,79,142
48040,2021-08-22,Ρόδου,Rhodes,11,119830,over500,64,0,0,0,0,19,75424,70970,0,126285,,,,,,0.87,563,1201
48041,2021-08-22,Σάμου,Samos,9,43595,less25,2,0,0,0,0,0,17069,16508,0,31097,,,,,,10.75,64,96
48042,2021-08-22,Σερρών,Serres,3,200916,less150,14,0,0,0,0,0,69845,67033,0,134013,,,,,,0.69,88,177
48043,2021-08-22,Σποράδων,Sporades,12,13798,over500,5,0,0,0,0,1,8998,8778,0,16528,,,,,,1.08,500,797
48044,2021-08-22,Σύρου,Syros,11,21507,less150,4,0,0,0,0,0,15295,15610,0,25192,,,,,,0.45,195,535
48045,2021-08-22,Τήνου,Tinos,11,8636,less500,5,0,0,0,0,0,6194,6014,0,11507,,,,,,0,336,718
48046,2021-08-22,Τρικάλων,Trikala,12,138047,less150,18,0,0,0,0,1,62995,61874,0,121596,,,,,,1.19,130,242
48047,2021-08-22,Φθιώτιδας,Phthiotis,2,178771,less150,17,0,0,0,0,1,73068,70355,0,140728,,,,,,0.85,121,235
48048,2021-08-22,Φλώρινας,Florina,14,54768,less500,10,0,0,0,0,0,25077,23769,0,47530,,,,,,0.71,208,436
48049,2021-08-22,Φωκίδας,Phocis,2,48284,less150,2,0,0,0,0,0,16244,15417,0,30034,,,,,,3.13,145,205
48050,2021-08-22,Χαλκιδικής,Chalkidiki,3,104894,less500,22,0,0,0,0,9,53701,51570,0,102776,,,,,,1.05,265,483
48051,2021-08-22,Χανίων,Chania,4,150387,less500,43,0,0,0,0,17,95188,89358,0,180875,,,,,,0.75,445,1087
48052,2021-08-22,Χίου,Chios,9,53408,less500,15,0,0,0,0,2,33170,31610,0,57499,,,,,,0.78,217,485
48053,2021-08-22,"Υπό διερεύνηση","Under Investigation",16,0,grey,60,33,0,0,0,0,0,0,0,0,,,,,,1.05,0,0
48054,2021-08-22,"Άγιο Όρος","Mount Athos",8,2262,less25,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0
48055,2021-08-22,Αττικής,"Athens Prefecture",1,3827000,less150,444,0,0,0,0,293,2330624,2202967,0,4433882,,,,,,1.04,131,288
48056,2021-08-22,"Πύλες και αυτοβούλως","Without permanent residency in Greece",16,0,grey,28,0,0,0,0,0,0,0,0,0,,,,,,0.8,0,0
48057,2021-08-23,Αιτωλοακαρνανίας,Aetolia-Acarnania,13,224429,less150,51,0,0,0,0,529,88568,84336,0,168992,,,,,,0.82,147,274
48058,2021-08-23,"Αν. Αττικής","East Attica",17,502348,less150,80,0,0,0,0,1035,138501,132355,0,266981,,,,,,1.11,143,314
48059,2021-08-23,Άνδρου,Andros,11,9221,less500,3,0,0,0,0,29,6535,6219,0,12319,,,,,,2.5,466,662
48060,2021-08-23,Αργολίδας,Argolis,10,105770,less150,22,0,0,0,0,344,56598,54680,0,106099,,,,,,3.23,162,304
48061,2021-08-23,Αρκαδίας,Arcadia,10,102035,less150,22,0,0,0,0,225,40349,38548,0,76433,,,,,,1.1,123,233
48062,2021-08-23,Άρτας,Arta,6,78134,less150,16,0,0,0,0,219,33484,32449,0,63004,,,,,,1.71,124,215
48063,2021-08-23,Αχαΐας,Achaea,13,322789,less500,118,0,0,0,0,874,158623,150735,0,301063,,,,,,0.78,269,538
48064,2021-08-23,Βοιωτίας,Boeotia,2,131085,less150,13,0,0,0,0,438,67111,62327,0,124696,,,,,,1.02,130,291
48065,2021-08-23,"Βορ. Τομ. Αθηνών","North Athens Regional Unit",18,591680,less150,81,0,0,0,0,3038,593751,572916,0,1146493,,,,,,0.77,105,226
48066,2021-08-23,Γρεβενών,Grevena,14,37947,less150,4,0,0,0,0,59,16570,15584,0,30403,,,,,,2.13,113,179
48067,2021-08-23,Δράμας,Drama,5,103975,less150,18,0,0,0,0,209,40676,39168,0,77405,,,,,,1.4,134,209
48068,2021-08-23,"Δυτ. Αττικής","West Attica",19,160927,less150,28,0,0,0,0,345,44287,41518,0,85797,,,,,,0.98,161,344
48069,2021-08-23,"Δυτ. Τομ Αθηνών","West Athens Regional Unit",20,489675,less150,89,0,0,0,0,1813,384371,362013,0,738861,,,,,,0.71,150,315
48070,2021-08-23,Έβρου,Evros,5,149354,less500,45,0,0,0,0,427,72329,68838,0,136479,,,,,,0.69,230,424
48071,2021-08-23,Εύβοιας,Euboea,2,215136,less500,62,0,0,0,0,683,103807,98458,0,196027,,,,,,0.79,243,461
48072,2021-08-23,Ευρυτανίας,Evrytania,2,32053,less150,4,0,0,0,0,28,7317,7097,0,13366,,,,,,1.56,90,200
48073,2021-08-23,Ζακύνθου,Zakynthos,7,39015,less500,15,0,0,0,0,149,25387,24482,0,45456,,,,,,0.6,264,515
48074,2021-08-23,Ηλείας,Elis,13,193288,less500,77,0,0,0,0,456,67482,64521,0,127855,,,,,,0.93,295,409
48075,2021-08-23,Ημαθίας,Imathia,3,143618,less150,23,0,0,0,0,277,59810,57055,0,113380,,,,,,1.01,123,228
48076,2021-08-23,Ηρακλείου,Heraklion,4,292489,less500,104,0,0,0,0,1244,164160,156093,0,312909,,,,,,0.77,344,854
48077,2021-08-23,Θάσου,Thasos,5,13770,less150,0,0,0,0,0,52,9863,9560,0,17147,,,,,,0.5,160,218
48078,2021-08-23,Θεσπρωτίας,Thesprotia,6,46091,less500,31,0,0,0,0,151,30369,28825,0,57356,,,,,,0.5,395,794
48079,2021-08-23,Θεσσαλονίκης,Thessaloniki,3,1057825,less150,255,0,0,0,0,3099,579340,551892,0,1111426,,,,,,0.87,195,371
48080,2021-08-23,Θήρας,Santorini,11,18883,over500,25,0,0,0,0,184,20698,20009,0,33586,,,,,,0.58,667,1292
48081,2021-08-23,Ιθάκης,Ithaca,7,3231,less500,3,0,0,0,0,0,2135,2038,0,4078,,,,,,0,402,557
48082,2021-08-23,Ικαρίας,Icaria,9,9882,less500,2,0,0,0,0,15,5530,5157,0,10492,,,,,,5.25,455,769
48083,2021-08-23,Ιωαννίνων,Ioannina,6,170239,less150,25,0,0,0,0,426,92717,89957,0,177138,,,,,,0.93,122,219
48084,2021-08-23,Καβάλας,Kavala,5,144850,less500,92,0,0,0,0,378,59986,57733,0,115006,,,,,,0.76,413,720
48085,2021-08-23,Καλύμνου,Kalymnos,11,16001,over500,10,0,0,0,0,65,15101,14438,0,26156,,,,,,0.66,519,881
48086,2021-08-23,Καρδίτσας,Karditsa,12,129541,less25,13,0,0,0,0,274,58401,55661,0,111878,,,,,,1.63,66,148
48087,2021-08-23,Καρπάθου-Κάσου,Karpathos-Kasos,11,7310,less500,5,0,0,0,0,0,4655,4357,0,8781,,,,,,1,287,424
48088,2021-08-23,Καστοριάς,Kastoria,14,53483,less150,15,0,0,0,0,117,26453,25386,0,50219,,,,,,1.71,122,163
48089,2021-08-23,Κέας-Κύθνου,Kea-Kythnos,11,3911,less500,0,0,0,0,0,41,3810,3502,0,7042,,,,,,0,256,588
48090,2021-08-23,"Κεντρ. τομ. Αθηνών","Central Athens Regional Unit",21,1029520,less150,167,0,0,0,0,3072,635416,601247,0,1194430,,,,,,0.84,130,279
48091,2021-08-23,Κέρκυρας,Corfu,7,111975,less500,50,0,0,0,0,305,63509,61614,0,115938,,,,,,0.72,349,678
48092,2021-08-23,Κεφαλληνίας,Cephalonia,7,39488,less150,8,0,0,0,0,150,21369,20949,0,39185,,,,,,0.5,177,273
48093,2021-08-23,Κιλκίς,Kilkis,3,89056,less150,18,0,0,0,0,143,34159,32724,0,64256,,,,,,1.47,132,255
48094,2021-08-23,Κοζάνης,Kozani,14,155324,less500,46,0,0,0,0,349,68374,65134,0,129335,,,,,,0.64,288,453
48095,2021-08-23,Κορινθίας,Corinthia,10,154624,less150,36,0,0,0,0,454,71001,67548,0,135092,,,,,,1.3,194,429
48096,2021-08-23,Κω,Kos,11,34396,less500,13,0,0,0,0,152,25657,24699,0,43746,,,,,,0.79,201,355
48097,2021-08-23,Λακωνίας,Laconia,10,99637,less150,16,0,0,0,0,262,41555,39941,0,77932,,,,,,0.97,189,388
48098,2021-08-23,Λάρισας,Larissa,12,279305,less150,50,0,0,0,0,620,128674,123311,0,246387,,,,,,0.89,159,280
48099,2021-08-23,Λασιθίου,Lasithi,4,76319,less500,29,0,0,0,0,315,49524,47611,0,91446,,,,,,1.01,235,417
48100,2021-08-23,Λέσβου,Lesbos,9,109118,less150,23,0,0,0,0,361,43807,41733,0,79066,,,,,,0.95,191,364
48101,2021-08-23,Λευκάδας,Lefkada,7,22506,over500,12,0,0,0,0,106,20751,20325,0,34583,,,,,,0.4,591,995
48102,2021-08-23,Λήμνου,Lemnos,9,17262,less150,1,0,0,0,0,56,10404,10176,0,18877,,,,,,0.56,81,156
48103,2021-08-23,Μαγνησίας,Magnesia,12,206995,less150,27,0,0,0,0,542,97429,93275,0,187358,,,,,,0.63,99,194
48104,2021-08-23,Μεσσηνίας,Messenia,10,176876,less500,94,0,0,0,0,559,82261,78978,0,156430,,,,,,0.78,412,677
48105,2021-08-23,Μήλου,Milos,11,9932,less500,3,0,0,0,0,42,9220,8742,0,17148,,,,,,0.83,222,383
48106,2021-08-23,Μυκόνου,Mykonos,11,10134,over500,16,0,0,0,0,92,14036,13725,0,20713,,,,,,2.16,1718,3751
48107,2021-08-23,Νάξου,Naxos,11,20837,over500,13,0,0,0,0,77,12882,12157,0,22935,,,,,,0.47,797,1862
48108,2021-08-23,"Νήσων Αττικής","Islands Regional Unit",22,74651,less500,32,0,0,0,0,248,54093,51525,0,92555,,,,,,0.58,305,537
48109,2021-08-23,"Νότ. Τομ. Αθηνών","South Athens Regional Unit",23,529826,less150,79,0,0,0,0,571,320041,294814,0,609766,,,,,,1.08,104,225
48110,2021-08-23,Ξάνθης,Xanthi,5,101856,less150,9,0,0,0,0,319,48732,45899,0,91786,,,,,,1.08,122,213
48111,2021-08-23,Πάρου,Paros,11,14926,less500,5,0,0,0,0,84,13060,13337,0,21210,,,,,,0.89,469,1353
48112,2021-08-23,Πειραιώς,Piraeus,24,448997,less150,86,0,0,0,0,924,163780,154517,0,310045,,,,,,0.79,155,341
48113,2021-08-23,Πέλλας,Pella,3,145797,less150,27,0,0,0,0,262,65220,62416,0,124117,,,,,,1.4,142,244
48114,2021-08-23,Πιερίας,Pieria,3,129846,less150,31,0,0,0,0,321,58793,55724,0,112185,,,,,,1.07,199,388
48115,2021-08-23,Πρέβεζας,Preveza,6,59356,less500,7,0,0,0,0,170,31986,31296,0,61094,,,,,,1.02,259,531
48116,2021-08-23,Ρεθύμνου,Rethymno,4,81936,less500,44,0,0,0,0,363,45575,43276,0,85359,,,,,,0.7,482,934
48117,2021-08-23,Ροδόπης,Rhodope,5,110828,less150,8,0,0,0,0,421,53538,49941,0,100001,,,,,,0.85,80,138
48118,2021-08-23,Ρόδου,Rhodes,11,119830,over500,68,0,0,0,0,638,75641,71436,0,126923,,,,,,0.59,558,1165
48119,2021-08-23,Σάμου,Samos,9,43595,less150,7,0,0,0,0,48,17091,16546,0,31145,,,,,,2.1,76,108
48120,2021-08-23,Σερρών,Serres,3,200916,less150,25,0,0,0,0,355,70024,67234,0,134368,,,,,,0.93,94,181
48121,2021-08-23,Σποράδων,Sporades,12,13798,over500,5,0,0,0,0,30,9009,8805,0,16558,,,,,,1.94,514,797
48122,2021-08-23,Σύρου,Syros,11,21507,less150,2,0,0,0,0,5,15295,15615,0,25197,,,,,,0.58,163,502
48123,2021-08-23,Τήνου,Tinos,11,8636,less500,1,0,0,0,0,18,6194,6032,0,11525,,,,,,0.38,301,694
48124,2021-08-23,Τρικάλων,Trikala,12,138047,less150,21,0,0,0,0,281,63137,62023,0,121877,,,,,,0.91,130,239
48125,2021-08-23,Φθιώτιδας,Phthiotis,2,178771,less150,24,0,0,0,0,355,73229,70565,0,141083,,,,,,1.46,118,227
48126,2021-08-23,Φλώρινας,Florina,14,54768,less500,10,0,0,0,0,124,25149,23831,0,47654,,,,,,1.08,210,440
48127,2021-08-23,Φωκίδας,Phocis,2,48284,less150,4,0,0,0,0,95,16295,15466,0,30129,,,,,,0.56,145,207
48128,2021-08-23,Χαλκιδικής,Chalkidiki,3,104894,less500,17,0,0,0,0,342,53810,51823,0,103118,,,,,,1.1,248,478
48129,2021-08-23,Χανίων,Chania,4,150387,less500,50,0,0,0,0,611,95442,89745,0,181486,,,,,,0.82,407,1024
48130,2021-08-23,Χίου,Chios,9,53408,less500,11,0,0,0,0,183,33203,31775,0,57682,,,,,,1.28,206,462
48131,2021-08-23,"Υπό διερεύνηση","Under Investigation",16,0,grey,57,38,0,0,0,0,0,0,0,0,,,,,,0.89,0,0
48132,2021-08-23,"Άγιο Όρος","Mount Athos",8,2262,less25,1,0,0,0,0,0,0,0,0,0,,,,,,0,44,44
48133,2021-08-23,Αττικής,"Athens Prefecture",1,3827000,less150,642,0,0,0,0,11046,2334240,2210905,0,4444928,,,,,,0.85,135,288
48134,2021-08-23,"Πύλες και αυτοβούλως","Without permanent residency in Greece",16,0,grey,24,0,0,0,0,0,0,0,0,0,,,,,,0.59,0,0
48135,2021-08-24,Αιτωλοακαρνανίας,Aetolia-Acarnania,13,224429,less150,84,0,0,0,0,424,88843,84510,0,169416,42.07,40,48.1,45.95,2.63,1.62,156,292
48136,2021-08-24,"Αν. Αττικής","East Attica",17,502348,less150,139,0,0,0,0,952,138889,132949,0,267933,28.34,26.93,49.72,47.26,2.12,1.53,147,309
48137,2021-08-24,Άνδρου,Andros,11,9221,less500,10,0,0,0,0,0,6535,6219,0,12319,70.83,67.42,50.38,49.05,5.36,1,488,705
48138,2021-08-24,Αργολίδας,Argolis,10,105770,less150,13,0,0,0,0,282,56751,54837,0,106381,58.4,56.33,53.86,51.61,1.76,2.55,154,297
48139,2021-08-24,Αρκαδίας,Arcadia,10,102035,less150,16,0,0,0,0,178,40452,38628,0,76611,46.15,44.07,46.6,44.73,1.77,2.57,122,233
48140,2021-08-24,Άρτας,Arta,6,78134,less150,19,0,0,0,0,224,33612,32565,0,63228,49.41,47.8,54.56,52.59,2.04,1.09,113,228
48141,2021-08-24,Αχαΐας,Achaea,13,322789,less500,184,0,0,0,0,914,159151,151211,0,301977,51.32,48.68,46.12,43.7,3.57,1.05,286,543
48142,2021-08-24,Βοιωτίας,Boeotia,2,131085,less150,41,0,0,0,0,312,67311,62456,0,125008,56.99,52.85,49.85,47.35,2.16,0.96,130,285
48143,2021-08-24,"Βορ. Τομ. Αθηνών","North Athens Regional Unit",18,591680,less150,157,0,0,0,0,2838,595010,574649,0,1149331,99.66,96.29,67.55,65,1.37,1.85,112,228
48144,2021-08-24,Γρεβενών,Grevena,14,37947,less150,8,0,0,0,0,41,16592,15608,0,30444,52.18,49.07,50.7,48.7,2.04,1.33,124,192
48145,2021-08-24,Δράμας,Drama,5,103975,less150,47,0,0,0,0,168,40777,39240,0,77573,41.42,39.84,41.48,39.96,1.64,1.92,157,239
48146,2021-08-24,"Δυτ. Αττικής","West Attica",19,160927,less150,51,0,0,0,0,287,44445,41647,0,86084,27.57,25.79,40.49,37.95,2.36,2.38,157,331
48147,2021-08-24,"Δυτ. Τομ Αθηνών","West Athens Regional Unit",20,489675,less150,170,0,0,0,0,1687,385267,362862,0,740548,78.52,73.91,56.83,54.12,2.05,2.23,153,313
48148,2021-08-24,Έβρου,Evros,5,149354,less500,69,0,0,0,0,361,72560,68995,0,136840,48.94,46.52,46.02,43.96,2.56,1.9,238,442
48149,2021-08-24,Εύβοιας,Euboea,2,215136,less500,105,0,0,0,0,773,104111,98997,0,196800,49.26,46.68,50.17,46.92,3.08,1.57,243,469
48150,2021-08-24,Ευρυτανίας,Evrytania,2,32053,less150,6,0,0,0,0,12,7326,7100,0,13378,36.48,35.34,34.65,33.33,3.32,1.38,84,206
48151,2021-08-24,Ζακύνθου,Zakynthos,7,39015,less500,27,0,0,0,0,0,25387,24482,0,45456,62.23,60.04,57.09,54.51,2,0.88,269,543
48152,2021-08-24,Ηλείας,Elis,13,193288,less500,232,0,0,0,0,395,67686,64739,0,128250,42.42,40.49,43.36,41.17,6.51,1.27,371,503
48153,2021-08-24,Ημαθίας,Imathia,3,143618,less150,43,0,0,0,0,255,59966,57179,0,113635,42.58,40.57,48.89,46.86,1.64,1.86,129,241
48154,2021-08-24,Ηρακλείου,Heraklion,4,292489,less500,161,0,0,0,0,1246,164805,156765,0,314155,56.69,53.53,55.54,52.57,2.72,1.74,323,815
48155,2021-08-24,Θάσου,Thasos,5,13770,less150,0,0,0,0,0,43,9883,9584,0,17190,71.53,69.37,56,54.32,0.77,0,109,218
48156,2021-08-24,Θεσπρωτίας,Thesprotia,6,46091,less500,21,0,0,0,0,131,30447,28892,0,57487,69.74,66.13,57.37,55.43,4.42,1.36,371,777
48157,2021-08-24,Θεσσαλονίκης,Thessaloniki,3,1057825,less500,402,0,0,0,0,2881,580926,553345,0,1114307,52.13,49.61,49.52,47.34,2.17,1.78,202,378
48158,2021-08-24,Θήρας,Santorini,11,18883,over500,28,0,0,0,0,165,20720,20163,0,33751,109.6,105.89,71.21,68.17,2.7,5.13,710,1361
48159,2021-08-24,Ιθάκης,Ithaca,7,3231,less500,3,0,0,0,0,0,2135,2038,0,4078,66.05,63.05,60.04,58.59,4.78,0,372,650
48160,2021-08-24,Ικαρίας,Icaria,9,9882,over500,21,0,0,0,0,0,5530,5157,0,10492,55.96,52.18,52.65,49.76,6.9,0,557,850
48161,2021-08-24,Ιωαννίνων,Ioannina,6,170239,less150,25,0,0,0,0,366,92928,90135,0,177504,55.3,53.59,50.31,48.62,1.61,2.09,113,223
48162,2021-08-24,Καβάλας,Kavala,5,144850,less500,128,0,0,0,0,342,60215,57867,0,115348,48.11,46.21,48.23,46.03,4.89,1.22,433,772
48163,2021-08-24,Καλύμνου,Kalymnos,11,16001,over500,18,0,0,0,0,22,15116,14455,0,26178,51.07,48.86,54.75,52.51,4.12,1.13,506,944
48164,2021-08-24,Καρδίτσας,Karditsa,12,129541,less150,27,0,0,0,0,204,58502,55779,0,112082,51.48,49.01,51,48.72,1.48,2.85,76,154
48165,2021-08-24,Καρπάθου-Κάσου,Karpathos-Kasos,11,7310,less500,4,0,0,0,0,53,4678,4387,0,8834,63.45,59.53,58.63,56.54,3.5,1.5,246,451
48166,2021-08-24,Καστοριάς,Kastoria,14,53483,less150,23,0,0,0,0,94,26509,25429,0,50313,52.64,50.44,52.95,51.01,1.55,1.79,146,198
48167,2021-08-24,Κέας-Κύθνου,Kea-Kythnos,11,3911,less500,0,0,0,0,0,21,3825,3508,0,7063,97.67,89.54,63.69,61.85,1.54,0,256,537
48168,2021-08-24,"Κεντρ. τομ. Αθηνών","Central Athens Regional Unit",21,1029520,less150,259,0,0,0,0,2768,636949,602701,0,1197198,61.75,58.39,61.08,58.51,1.87,1.53,132,271
48169,2021-08-24,Κέρκυρας,Corfu,7,111975,less500,68,0,0,0,0,280,63663,61758,0,116218,60.87,59.02,57.87,55.73,2.85,1.47,351,681
48170,2021-08-24,Κεφαλληνίας,Cephalonia,7,39488,less150,10,0,0,0,0,93,21429,20992,0,39278,59.76,58.5,50.74,48.8,1.55,0.46,172,281
48171,2021-08-24,Κιλκίς,Kilkis,3,89056,less150,27,0,0,0,0,138,34256,32774,0,64394,42.53,40.69,40,38.4,2.07,1.93,141,267
48172,2021-08-24,Κοζάνης,Kozani,14,155324,less500,114,0,0,0,0,328,68590,65284,0,129663,45.58,43.37,49.28,47.18,3.71,1.89,294,498
48173,2021-08-24,Κορινθίας,Corinthia,10,154624,less150,42,0,0,0,0,368,71186,67755,0,135460,48.99,46.54,49.86,47.24,2.4,1.4,171,415
48174,2021-08-24,Κω,Kos,11,34396,less500,12,0,0,0,0,153,25717,24792,0,43899,74.59,71.78,65.39,62.46,1.08,1.5,206,340
48175,2021-08-24,Λακωνίας,Laconia,10,99637,less150,31,0,0,0,0,237,41703,40040,0,78169,49.48,47.56,46.59,44.42,2.86,1.42,175,384
48176,2021-08-24,Λάρισας,Larissa,12,279305,less150,104,0,0,0,0,649,129099,123580,0,247036,45.31,43.36,49.25,47.1,1.97,1.06,171,295
48177,2021-08-24,Λασιθίου,Lasithi,4,76319,less500,34,0,0,0,0,288,49690,47768,0,91734,65.72,63.12,56.95,54.6,1.95,1.38,253,428
48178,2021-08-24,Λέσβου,Lesbos,9,109118,less150,32,0,0,0,0,309,43989,41893,0,79375,50.78,48.26,51.97,48.84,2.86,1.5,165,362
48179,2021-08-24,Λευκάδας,Lefkada,7,22506,over500,33,0,0,0,0,107,20813,20385,0,34690,87.42,88.29,58.57,56.32,3.38,0.91,662,1075
48180,2021-08-24,Λήμνου,Lemnos,9,17262,less150,5,0,0,0,0,72,10448,10226,0,18949,60.42,58.96,53.48,51.8,1.16,3.25,87,180
48181,2021-08-24,Μαγνησίας,Magnesia,12,206995,less150,32,0,0,0,0,459,97682,93506,0,187817,51.29,49.08,49.46,47.4,1.53,1.14,94,193
48182,2021-08-24,Μεσσηνίας,Messenia,10,176876,less500,146,0,0,0,0,547,82580,79261,0,156977,51.5,49.37,48.85,46.54,4.8,1.36,428,708
48183,2021-08-24,Μήλου,Milos,11,9932,less500,6,0,0,0,0,73,9263,8772,0,17221,93.22,87.99,70.32,68.5,1.88,1.75,242,423
48184,2021-08-24,Μυκόνου,Mykonos,11,10134,over500,18,0,0,0,0,78,14053,13791,0,20791,138.55,135.41,72.23,69.29,4.73,1.22,1609,3593
48185,2021-08-24,Νάξου,Naxos,11,20837,over500,39,0,0,0,0,46,12898,12192,0,22981,61.82,58.33,49.24,47.3,7.7,0.53,845,1876
48186,2021-08-24,"Νήσων Αττικής","Islands Regional Unit",22,74651,less500,45,0,0,0,0,212,54223,51649,0,92767,72.48,69,51.79,49.75,4.19,1.28,304,569
48187,2021-08-24,"Νότ. Τομ. Αθηνών","South Athens Regional Unit",23,529826,less150,102,0,0,0,0,499,320155,295245,0,610265,60.38,55.62,61.75,59.18,1.3,1.24,107,219
48188,2021-08-24,Ξάνθης,Xanthi,5,101856,less150,27,0,0,0,0,315,48900,46086,0,92101,43.89,41.26,43.76,41.46,1.3,1.42,116,224
48189,2021-08-24,Πάρου,Paros,11,14926,less500,13,0,0,0,0,96,13121,13387,0,21306,87.61,89.35,66.88,65.01,2.57,1.56,469,1253
48190,2021-08-24,Πειραιώς,Piraeus,24,448997,less150,173,0,0,0,0,894,164029,155228,0,310939,36.48,34.4,57.88,54.98,2.06,1.83,161,341
48191,2021-08-24,Πέλλας,Pella,3,145797,less150,39,0,0,0,0,250,65388,62523,0,124367,46.72,44.67,45.17,43.18,1.94,1.16,146,251
48192,2021-08-24,Πιερίας,Pieria,3,129846,less500,47,0,0,0,0,291,58974,55849,0,112476,46.48,43.98,39.84,37.97,1.94,1.88,201,391
48193,2021-08-24,Πρέβεζας,Preveza,6,59356,less500,23,0,0,0,0,138,32073,31362,0,61232,55.68,54.43,62.37,59.95,3.21,3.3,238,519
48194,2021-08-24,Ρεθύμνου,Rethymno,4,81936,less500,60,0,0,0,0,340,45716,43495,0,85699,53.29,50.54,50.85,48.21,3.97,0.67,450,918
48195,2021-08-24,Ροδόπης,Rhodope,5,110828,less150,15,0,0,0,0,410,53637,50281,0,100411,47.79,44.57,47.32,44.11,1.59,1.91,78,136
48196,2021-08-24,Ρόδου,Rhodes,11,119830,over500,122,0,0,0,0,562,75806,71870,0,127485,63.12,59.61,58.84,55.31,3.88,1.06,535,1166
48197,2021-08-24,Σάμου,Samos,9,43595,less150,16,0,0,0,0,161,17165,16639,0,31306,51.94,50.14,50.77,48.34,0.78,2.13,108,142
48198,2021-08-24,Σερρών,Serres,3,200916,less150,32,0,0,0,0,316,70239,67375,0,134684,39.74,38.1,45.56,43.72,1.83,1.63,93,175
48199,2021-08-24,Σποράδων,Sporades,12,13798,over500,9,0,0,0,0,60,9047,8837,0,16618,61.43,59.5,53.08,51.3,3.12,1.92,514,775
48200,2021-08-24,Σύρου,Syros,11,21507,less150,6,0,0,0,0,140,15372,15698,0,25337,71.42,72.59,57.59,55.74,1.44,0.5,167,460
48201,2021-08-24,Τήνου,Tinos,11,8636,less500,4,0,0,0,0,10,6204,6042,0,11535,71.83,69.84,63.11,61.37,3.91,0.75,313,602
48202,2021-08-24,Τρικάλων,Trikala,12,138047,less150,37,0,0,0,0,295,63313,62167,0,122172,48.23,47.31,55.63,53.57,2.17,1.28,125,244
48203,2021-08-24,Φθιώτιδας,Phthiotis,2,178771,less150,43,0,0,0,0,335,73425,70734,0,141418,46.32,44.59,47.27,45.44,2.25,1.67,124,227
48204,2021-08-24,Φλώρινας,Florina,14,54768,less150,20,0,0,0,0,145,25257,23888,0,47799,49.08,46.35,45.43,42.87,1.9,1.06,186,440
48205,2021-08-24,Φωκίδας,Phocis,2,48284,less150,4,0,0,0,0,67,16332,15496,0,30196,40.35,38.34,42.02,40.22,2.53,4.5,133,195
48206,2021-08-24,Χαλκιδικής,Chalkidiki,3,104894,less500,34,0,0,0,0,333,53970,52012,0,103451,50.83,48.92,45.73,43.54,1.85,0.99,238,471
48207,2021-08-24,Χανίων,Chania,4,150387,less500,89,0,0,0,0,573,95744,90050,0,182059,55.3,52.42,52.32,49.54,3,1.36,372,963
48208,2021-08-24,Χίου,Chios,9,53408,less150,16,0,0,0,0,192,33281,31894,0,57874,63.09,60.3,60.89,58.05,2.85,2.03,183,438
48209,2021-08-24,"Υπό διερεύνηση","Under Investigation",16,0,grey,311,44,0,0,0,0,0,0,0,0,,,,,,1,0,0
48210,2021-08-24,"Άγιο Όρος","Mount Athos",8,2262,less25,0,0,0,0,0,0,0,0,0,0,,,,,,0,44,44
48211,2021-08-24,Αττικής,"Athens Prefecture",1,3827000,less150,1096,0,0,0,0,10137,2338967,2216930,0,4455065,64.83,61.55,53.97,51.66,3.11,1.64,138,284
48212,2021-08-24,"Πύλες και αυτοβούλως","Without permanent residency in Greece",16,0,grey,27,0,0,0,0,0,0,0,0,0,,,,,,1.37,0,0
48213,2021-08-25,Αιτωλοακαρνανίας,Aetolia-Acarnania,13,224429,less150,57,0,0,0,0,524,89197,84727,0,169940,,,,,,1.2,164,297
48214,2021-08-25,"Αν. Αττικής","East Attica",17,502348,less150,106,0,0,0,0,954,139344,133500,0,268887,,,,,,0.8,142,304
