YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2022-W10,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2022-W10,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,AZ,10459782
2022-W10,EL,274955,0,0,22,0,0,61,0,0,0,0,0,EL,HCW,JANSS,10459782
2022-W10,EL,993883,0,0,39,0,0,209,0,0,0,0,0,EL,Age70_79,JANSS,10459782
2022-W10,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10459782
2022-W10,EL,317000,0,0,4,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2023-W24,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10459782
2023-W24,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10459782
2023-W24,EL,8711062,0,0,23,0,33,0,77,72,9,0,0,EL,ALL,COMBA.4-,10459782
2023-W24,EL,3069731,0,0,9,0,8,0,30,47,9,0,0,EL,1_Age60+,COMBA.4-,10459782
2023-W24,EL,3366902,0,0,9,0,8,0,30,16,0,0,0,EL,Age25_49,COMBA.4-,10459782
2022-W10,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10459782
2022-W10,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2022-W10,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.4-,10459782
2022-W10,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2022-W03,EL,1321765,0,0,209,0,537,2732,56,2,0,0,0,EL,Age60_69,MOD,10459782
2022-W03,EL,754083,0,0,89,0,180,460,5,0,0,0,0,EL,Age80+,MOD,10459782
2022-W03,EL,1748720,0,0,0,0,1,4,0,0,0,0,0,EL,Age<18,MOD,10459782
2022-W03,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10459782
2022-W03,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10459782
2022-W03,EL,8711062,0,0,1,0,7,5,0,0,0,0,0,EL,ALL,AZ,10459782
2021-W39,EL,274955,0,0,0,0,3,0,0,0,0,0,0,EL,HCW,AZ,10678632
2021-W39,EL,3069731,0,0,9,0,331,8,0,0,0,0,0,EL,1_Age60+,AZ,10678632
2021-W39,EL,3366902,0,0,13,0,367,4,0,0,0,0,0,EL,Age25_49,AZ,10678632
2021-W39,EL,993883,0,0,4,0,48,2,0,0,0,0,0,EL,Age70_79,AZ,10678632
2021-W39,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10678632
2022-W03,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10459782
2022-W03,EL,274955,0,0,55,0,0,189,0,0,0,0,0,EL,HCW,JANSS,10459782
2022-W03,EL,5641331,0,0,1977,0,0,5511,0,0,0,0,0,EL,1_Age<60,JANSS,10459782
2022-W22,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10459782
2022-W22,EL,1543527,0,0,3,0,11,0,0,0,0,0,0,EL,Age50_59,NVXD,10459782
2022-W22,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.1,10459782
2022-W22,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2022-W22,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.4-,10459782
2022-W22,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2022-W22,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10459782
2022-W23,EL,754083,0,0,33,0,84,1422,2684,0,0,0,0,EL,Age80+,COM,10459782
2022-W23,EL,1748720,0,0,121,0,231,54,0,0,0,0,0,EL,Age<18,COM,10459782
2022-W23,EL,511958,0,0,35,0,92,0,0,0,0,0,0,EL,Age5_9,COM,10459782
2022-W23,EL,553606,0,0,43,0,88,3,0,0,0,0,0,EL,Age10_14,COM,10459782
2022-W23,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10459782
2022-W23,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10459782
2022-W23,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,AZ,10459782
2022-W23,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2022-W23,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,AZ,10459782
2022-W23,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10459782
2022-W23,EL,274955,0,0,7,0,1,0,0,0,0,0,0,EL,HCW,NVXD,10459782
2022-W23,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10459782
2022-W23,EL,1543527,0,0,8,0,6,0,0,0,0,0,0,EL,Age50_59,NVXD,10459782
2022-W23,EL,993883,0,0,4,0,1,0,0,0,0,0,0,EL,Age70_79,NVXD,10459782
2022-W38,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,MOD,10459782
2022-W38,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,MOD,10459782
2022-W38,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,AZ,10459782
2022-W23,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10459782
2022-W23,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2022-W23,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10459782
2022-W23,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.4-,10459782
2022-W23,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.4-,10459782
2022-W38,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2022-W38,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10459782
2022-W38,EL,8711062,0,0,186,0,0,103,1,0,0,0,0,EL,ALL,JANSS,10459782
2022-W38,EL,3069731,0,0,11,0,0,12,0,0,0,0,0,EL,1_Age60+,JANSS,10459782
2022-W38,EL,3366902,0,0,118,0,0,63,1,0,0,0,0,EL,Age25_49,JANSS,10459782
2022-W38,EL,993883,0,0,0,0,0,2,0,0,0,0,0,EL,Age70_79,JANSS,10459782
2022-W38,EL,1748720,0,0,10,0,0,1,0,0,0,0,0,EL,Age<18,JANSS,10459782
2022-W38,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10459782
2022-W38,EL,553606,0,0,1,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10459782
2022-W23,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2022-W23,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10459782
2022-W23,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.4-,10459782
2022-W23,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10459782
2022-W23,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10459782
2020-W53,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,COMBA.1,10718565
2020-W53,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10718565
2020-W53,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.4-,10718565
2021-W31,EL,1543527,0,0,4,0,2325,1,0,0,0,0,0,EL,Age50_59,AZ,10678632
2021-W31,EL,754083,0,0,0,0,198,0,0,0,0,0,0,EL,Age80+,AZ,10678632
2021-W31,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10678632
2021-W31,EL,8711062,0,0,10798,0,0,0,0,0,0,0,0,EL,ALL,JANSS,10678632
2021-W31,EL,3069731,0,0,2241,0,0,0,0,0,0,0,0,EL,1_Age60+,JANSS,10678632
2021-W31,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.1,10678632
2021-W01,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COM,10678632
2021-W01,EL,8711062,0,0,40,0,0,0,0,0,0,0,0,EL,ALL,MOD,10678632
2021-W01,EL,3069731,0,0,25,0,0,0,0,0,0,0,0,EL,1_Age60+,MOD,10678632
2021-W01,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,MOD,10678632
2021-W01,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10678632
2021-W01,EL,274955,0,0,3,0,1,0,0,0,0,0,0,EL,HCW,AZ,10678632
2021-W01,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10678632
2021-W01,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,AZ,10678632
2021-W31,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,COMBA.1,10678632
2021-W31,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.1,10678632
2021-W31,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.4-,10678632
2021-W31,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10678632
2021-W32,EL,553606,0,0,142,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10678632
2021-W01,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,NVXD,10678632
2021-W01,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,NVXD,10678632
2021-W01,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,NVXD,10678632
2021-W01,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,NVXD,10678632
2021-W01,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,NVXD,10678632
2021-W01,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10678632
2021-W01,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10678632
2021-W01,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10678632
2021-W01,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.4-,10678632
2021-W32,EL,274955,0,0,2,0,22,0,0,0,0,0,0,EL,HCW,AZ,10678632
2021-W32,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10678632
2021-W32,EL,1543527,0,0,7,0,1349,0,0,0,0,0,0,EL,Age50_59,AZ,10678632
2021-W32,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.1,10678632
2021-W32,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.1,10678632
2021-W32,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10678632
2021-W02,EL,5641331,0,0,17,0,0,0,0,0,0,0,0,EL,1_Age<60,MOD,10678632
2021-W02,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,MOD,10678632
2021-W02,EL,1321765,0,0,16,0,0,0,0,0,0,0,0,EL,Age60_69,MOD,10678632
2021-W02,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,MOD,10678632
2021-W02,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10678632
2021-W02,EL,3366902,0,0,4,0,0,0,0,0,0,0,0,EL,Age25_49,AZ,10678632
2021-W02,EL,993883,0,0,4,0,0,0,0,0,0,0,0,EL,Age70_79,AZ,10678632
2021-W02,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10678632
2021-W32,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10678632
2021-W32,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.4-,10678632
2021-W33,EL,1748720,0,0,282,0,0,0,0,0,0,0,0,EL,Age<18,MOD,10678632
2021-W33,EL,553606,0,0,128,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10678632
2021-W33,EL,274955,0,0,2,0,9,1,0,0,0,0,0,EL,HCW,AZ,10678632
2021-W33,EL,993883,0,0,2,0,129,0,0,0,0,0,0,EL,Age70_79,AZ,10678632
2021-W33,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10678632
2021-W33,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10678632
2021-W33,EL,5641331,0,0,8189,0,0,5,0,0,0,0,0,EL,1_Age<60,JANSS,10678632
2021-W33,EL,730902,0,0,1565,0,0,1,0,0,0,0,0,EL,Age18_24,JANSS,10678632
2021-W33,EL,1321765,0,0,507,0,0,3,0,0,0,0,0,EL,Age60_69,JANSS,10678632
2021-W33,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,NVXD,10678632
2021-W33,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,NVXD,10678632
2021-W33,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,NVXD,10678632
2021-W33,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,NVXD,10678632
2021-W33,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,NVXD,10678632
2021-W33,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10678632
2021-W33,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10678632
2021-W33,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10678632
2021-W33,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10678632
2021-W33,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10678632
2021-W33,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,COMBA.4-,10678632
2021-W33,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.4-,10678632
2021-W33,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.4-,10678632
2021-W34,EL,274955,0,0,3817,0,2018,1,0,0,0,0,0,EL,HCW,COM,10678632
2021-W34,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COM,10678632
2021-W03,EL,3366902,0,0,19,0,1,0,0,0,0,0,0,EL,Age25_49,AZ,10678632
2021-W03,EL,993883,0,0,28,0,0,0,0,0,0,0,0,EL,Age70_79,AZ,10678632
2021-W34,EL,1543527,0,0,9017,0,7637,8,1,0,0,0,0,EL,Age50_59,COM,10678632
2021-W34,EL,317000,0,0,10272,0,9458,0,0,0,0,0,0,EL,Age15_17,COM,10678632
2021-W34,EL,5641331,0,0,6449,0,3212,7,0,0,0,0,0,EL,1_Age<60,MOD,10678632
2021-W34,EL,1321765,0,0,252,0,192,2,0,0,0,0,0,EL,Age60_69,MOD,10678632
2021-W34,EL,1748720,0,0,1150,0,31,0,0,0,0,0,0,EL,Age<18,MOD,10678632
2021-W34,EL,3069731,0,0,10,0,468,2,0,0,0,0,0,EL,1_Age60+,AZ,10678632
2021-W34,EL,3366902,0,0,21,0,1568,6,0,0,0,0,0,EL,Age25_49,AZ,10678632
2021-W34,EL,993883,0,0,3,0,91,0,0,0,0,0,0,EL,Age70_79,AZ,10678632
2021-W03,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10678632
2021-W03,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10678632
2021-W03,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10678632
2021-W03,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10678632
2021-W03,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.4-,10678632
2021-W03,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.4-,10678632
2021-W34,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10678632
2021-W34,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10678632
2021-W34,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10678632
2021-W34,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10678632
2021-W34,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10678632
2021-W04,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COM,10678632
2021-W04,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COM,10678632
2021-W04,EL,1543527,0,0,2,0,3,0,0,0,0,0,0,EL,Age50_59,MOD,10678632
2021-W04,EL,754083,0,0,24,0,1,0,0,0,0,0,0,EL,Age80+,MOD,10678632
2021-W04,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10678632
2021-W04,EL,8711062,0,0,93,0,2,0,0,0,0,0,0,EL,ALL,AZ,10678632
2021-W04,EL,3069731,0,0,72,0,1,0,0,0,0,0,0,EL,1_Age60+,AZ,10678632
2021-W04,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10678632
2022-W24,EL,274955,0,0,19,0,29,109,121,0,0,0,0,EL,HCW,COM,10459782
2022-W38,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10459782
2022-W38,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,NVXD,10459782
2022-W38,EL,8711062,0,0,0,0,285,3246,19966,4929,0,0,0,EL,ALL,COMBA.1,10459782
2022-W38,EL,5641331,0,0,0,0,267,2644,4625,305,0,0,0,EL,1_Age<60,COMBA.1,10459782
2022-W38,EL,3069731,0,0,0,0,21,678,15341,4624,0,0,0,EL,1_Age60+,COMBA.1,10459782
2022-W38,EL,730902,0,0,0,0,61,413,5,3,0,0,0,EL,Age18_24,COMBA.1,10459782
2022-W38,EL,3366902,0,0,0,0,162,1660,2227,108,0,0,0,EL,Age25_49,COMBA.1,10459782
2022-W51,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2022-W51,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2022-W51,EL,5641331,0,0,5,0,93,842,4115,853,15,0,0,EL,1_Age<60,COMBA.4-,10459782
2022-W52,EL,1321765,0,0,3,0,3,0,0,0,0,0,0,EL,Age60_69,COM,10459782
2022-W52,EL,993883,0,0,3,0,2,0,1,1,0,0,0,EL,Age70_79,COM,10459782
2022-W52,EL,1748720,0,0,21,0,24,0,0,0,0,0,0,EL,Age<18,COM,10459782
2022-W52,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,AZ,10459782
2022-W52,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10459782
2022-W52,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,AZ,10459782
2022-W52,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2022-W52,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2022-W52,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2022-W52,EL,5641331,0,0,1,0,3,0,0,0,0,0,0,EL,1_Age<60,NVXD,10459782
2022-W52,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2022-W52,EL,1543527,0,0,0,0,1,0,0,0,0,0,0,EL,Age50_59,NVXD,10459782
2022-W52,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2022-W52,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2022-W52,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2022-W52,EL,274955,0,0,0,0,4,6,195,95,3,0,0,EL,HCW,COMBA.4-,10459782
2022-W52,EL,5641331,0,0,2,0,60,71,2238,514,11,0,0,EL,1_Age<60,COMBA.4-,10459782
2023-W01,EL,3366902,0,0,11,0,16,0,0,0,0,0,0,EL,Age25_49,COM,10459782
2023-W01,EL,1321765,0,0,3,0,3,0,1,1,0,0,0,EL,Age60_69,COM,10459782
2023-W15,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2023-W15,EL,730902,0,0,19,0,9,0,0,0,0,0,0,EL,Age18_24,COMBA.4-,10459782
2023-W15,EL,1543527,0,0,9,0,5,0,20,17,2,0,0,EL,Age50_59,COMBA.4-,10459782
2023-W15,EL,1321765,0,0,2,0,0,0,21,20,3,0,0,EL,Age60_69,COMBA.4-,10459782
2023-W15,EL,754083,0,0,3,0,2,0,23,42,1,0,0,EL,Age80+,COMBA.4-,10459782
2023-W15,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10459782
2023-W16,EL,8711062,0,0,2,0,4,0,0,0,0,0,0,EL,ALL,COM,10459782
2023-W16,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COM,10459782
2023-W16,EL,3366902,0,0,0,0,3,0,0,0,0,0,0,EL,Age25_49,COM,10459782
2023-W01,EL,993883,0,0,2,0,0,0,0,1,0,0,0,EL,Age70_79,COM,10459782
2023-W01,EL,1748720,0,0,14,0,22,0,1,0,0,0,0,EL,Age<18,COM,10459782
2023-W01,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,AZ,10459782
2023-W01,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10459782
2023-W01,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2023-W16,EL,317000,0,0,0,0,5,0,0,0,0,0,0,EL,Age15_17,COM,10459782
2023-W16,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,MOD,10459782
2023-W16,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10459782
2023-W16,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,MOD,10459782
2023-W16,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,MOD,10459782
2023-W16,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,MOD,10459782
2023-W16,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10459782
2023-W16,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,MOD,10459782
2023-W16,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,AZ,10459782
2023-W01,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,AZ,10459782
2023-W01,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2023-W01,EL,317000,0,0,3,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2023-W01,EL,274955,0,0,0,0,1,0,0,0,0,0,0,EL,HCW,NVXD,10459782
2023-W01,EL,5641331,0,0,5,0,11,0,0,0,0,0,0,EL,1_Age<60,NVXD,10459782
2022-W03,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10459782
2022-W03,EL,730902,0,0,404,0,0,873,0,0,0,0,0,EL,Age18_24,JANSS,10459782
2022-W03,EL,1543527,0,0,287,0,0,966,0,0,0,0,0,EL,Age50_59,JANSS,10459782
2022-W03,EL,754083,0,0,997,0,0,271,0,0,0,0,0,EL,Age80+,JANSS,10459782
2022-W03,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,JANSS,10459782
2022-W03,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,NVXD,10459782
2021-W39,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,AZ,10678632
2021-W39,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,NVXD,10678632
2021-W39,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,NVXD,10678632
2021-W39,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10678632
2022-W03,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,NVXD,10459782
2022-W03,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,NVXD,10459782
2022-W03,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2022-W03,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
2022-W03,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10459782
2022-W03,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10459782
2022-W03,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10459782
2022-W03,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10459782
2022-W03,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2022-W03,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.1,10459782
2021-W39,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,NVXD,10678632
2021-W39,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,NVXD,10678632
2021-W39,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10678632
2021-W39,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10678632
2021-W39,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10678632
2021-W39,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.4-,10678632
2021-W39,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.4-,10678632
2021-W39,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.4-,10678632
2021-W40,EL,3366902,0,0,12066,0,30536,8784,2,0,0,0,0,EL,Age25_49,COM,10678632
2021-W40,EL,993883,0,0,1296,0,1887,12829,0,0,0,0,0,EL,Age70_79,COM,10678632
2021-W40,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COM,10678632
2021-W40,EL,317000,0,0,2878,0,8925,2,0,0,0,0,0,EL,Age15_17,COM,10678632
2021-W40,EL,274955,0,0,27,0,58,0,0,0,0,0,0,EL,HCW,MOD,10678632
