id,date,region,region_id,cases,deaths,recovered,active,tests,region_to_prefid
20485,2023-10-06,Peloponnese,GR-J,276036,0,0,0,0,10
20486,2023-10-06,"South Aegean",GR-L,179624,0,0,0,0,11
20487,2023-10-06,Thessaly,GR-E,367522,0,0,0,0,12
20488,2023-10-06,"Western Greece",GR-G,324286,0,0,0,0,13
20489,2023-10-06,"Western Macedonia",GR-C,135840,0,0,0,0,14
20490,2023-10-06,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20491,2023-10-06,"Under Investigation",GR-U,111680,37625,0,0,0,16
20492,2023-10-07,Attica,GR-I,2064812,0,0,0,0,1
20493,2023-10-07,"Central Greece",GR-H,239274,0,0,0,0,2
20494,2023-10-07,"Central Macedonia",GR-B,984783,0,0,0,0,3
20495,2023-10-07,Crete,GR-M,372987,0,0,0,0,4
20496,2023-10-07,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20497,2023-10-07,Epirus,GR-D,163396,0,0,0,0,6
20498,2023-10-07,"Ionian Islands",GR-F,111415,0,0,0,0,7
20499,2023-10-07,"Mount Athos",GR-69,318,0,0,0,0,8
20500,2023-10-07,"North Aegean",GR-K,97758,0,0,0,0,9
20501,2023-10-07,Peloponnese,GR-J,276036,0,0,0,0,10
20502,2023-10-07,"South Aegean",GR-L,179624,0,0,0,0,11
20503,2023-10-07,Thessaly,GR-E,367522,0,0,0,0,12
20504,2023-10-07,"Western Greece",GR-G,324286,0,0,0,0,13
20505,2023-10-07,"Western Macedonia",GR-C,135840,0,0,0,0,14
20506,2023-10-07,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20507,2023-10-07,"Under Investigation",GR-U,111680,37640,0,0,0,16
20508,2023-10-08,Attica,GR-I,2064812,0,0,0,0,1
20509,2023-10-08,"Central Greece",GR-H,239274,0,0,0,0,2
20510,2023-10-08,"Central Macedonia",GR-B,984783,0,0,0,0,3
20511,2023-10-08,Crete,GR-M,372987,0,0,0,0,4
20512,2023-10-08,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20513,2023-10-08,Epirus,GR-D,163396,0,0,0,0,6
20514,2023-10-08,"Ionian Islands",GR-F,111415,0,0,0,0,7
20515,2023-10-08,"Mount Athos",GR-69,318,0,0,0,0,8
20516,2023-10-08,"North Aegean",GR-K,97758,0,0,0,0,9
20517,2023-10-08,Peloponnese,GR-J,276036,0,0,0,0,10
20518,2023-10-08,"South Aegean",GR-L,179624,0,0,0,0,11
20519,2023-10-08,Thessaly,GR-E,367522,0,0,0,0,12
20520,2023-10-08,"Western Greece",GR-G,324286,0,0,0,0,13
20521,2023-10-08,"Western Macedonia",GR-C,135840,0,0,0,0,14
20522,2023-10-08,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20523,2023-10-08,"Under Investigation",GR-U,111680,37640,0,0,0,16
20524,2023-10-09,Attica,GR-I,2064812,0,0,0,0,1
20525,2023-10-09,"Central Greece",GR-H,239274,0,0,0,0,2
20526,2023-10-09,"Central Macedonia",GR-B,984783,0,0,0,0,3
20527,2023-10-09,Crete,GR-M,372987,0,0,0,0,4
20528,2023-10-09,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20529,2023-10-09,Epirus,GR-D,163396,0,0,0,0,6
20530,2023-10-09,"Ionian Islands",GR-F,111415,0,0,0,0,7
20531,2023-10-09,"Mount Athos",GR-69,318,0,0,0,0,8
20532,2023-10-09,"North Aegean",GR-K,97758,0,0,0,0,9
20533,2023-10-09,Peloponnese,GR-J,276036,0,0,0,0,10
20534,2023-10-09,"South Aegean",GR-L,179624,0,0,0,0,11
20535,2023-10-09,Thessaly,GR-E,367522,0,0,0,0,12
20536,2023-10-09,"Western Greece",GR-G,324286,0,0,0,0,13
20537,2023-10-09,"Western Macedonia",GR-C,135840,0,0,0,0,14
20538,2023-10-09,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20539,2023-10-09,"Under Investigation",GR-U,111680,37640,0,0,0,16
20540,2023-10-10,Attica,GR-I,2064812,0,0,0,0,1
20541,2023-10-10,"Central Greece",GR-H,239274,0,0,0,0,2
20542,2023-10-10,"Central Macedonia",GR-B,984783,0,0,0,0,3
20543,2023-10-10,Crete,GR-M,372987,0,0,0,0,4
20544,2023-10-10,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20545,2023-10-10,Epirus,GR-D,163396,0,0,0,0,6
20546,2023-10-10,"Ionian Islands",GR-F,111415,0,0,0,0,7
20547,2023-10-10,"Mount Athos",GR-69,318,0,0,0,0,8
20548,2023-10-10,"North Aegean",GR-K,97758,0,0,0,0,9
20549,2023-10-10,Peloponnese,GR-J,276036,0,0,0,0,10
20550,2023-10-10,"South Aegean",GR-L,179624,0,0,0,0,11
20551,2023-10-10,Thessaly,GR-E,367522,0,0,0,0,12
20552,2023-10-10,"Western Greece",GR-G,324286,0,0,0,0,13
20553,2023-10-10,"Western Macedonia",GR-C,135840,0,0,0,0,14
20554,2023-10-10,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20555,2023-10-10,"Under Investigation",GR-U,111680,37640,0,0,0,16
20556,2023-10-11,Attica,GR-I,2064812,0,0,0,0,1
20557,2023-10-11,"Central Greece",GR-H,239274,0,0,0,0,2
20558,2023-10-11,"Central Macedonia",GR-B,984783,0,0,0,0,3
20559,2023-10-11,Crete,GR-M,372987,0,0,0,0,4
20560,2023-10-11,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20561,2023-10-11,Epirus,GR-D,163396,0,0,0,0,6
20562,2023-10-11,"Ionian Islands",GR-F,111415,0,0,0,0,7
20563,2023-10-11,"Mount Athos",GR-69,318,0,0,0,0,8
20564,2023-10-11,"North Aegean",GR-K,97758,0,0,0,0,9
20565,2023-10-11,Peloponnese,GR-J,276036,0,0,0,0,10
20566,2023-10-11,"South Aegean",GR-L,179624,0,0,0,0,11
20567,2023-10-11,Thessaly,GR-E,367522,0,0,0,0,12
20568,2023-10-11,"Western Greece",GR-G,324286,0,0,0,0,13
20569,2023-10-11,"Western Macedonia",GR-C,135840,0,0,0,0,14
20570,2023-10-11,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20571,2023-10-11,"Under Investigation",GR-U,111680,37640,0,0,0,16
20572,2023-10-12,Attica,GR-I,2064812,0,0,0,0,1
20573,2023-10-12,"Central Greece",GR-H,239274,0,0,0,0,2
20574,2023-10-12,"Central Macedonia",GR-B,984783,0,0,0,0,3
20575,2023-10-12,Crete,GR-M,372987,0,0,0,0,4
20576,2023-10-12,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20577,2023-10-12,Epirus,GR-D,163396,0,0,0,0,6
20578,2023-10-12,"Ionian Islands",GR-F,111415,0,0,0,0,7
20579,2023-10-12,"Mount Athos",GR-69,318,0,0,0,0,8
20580,2023-10-12,"North Aegean",GR-K,97758,0,0,0,0,9
20581,2023-10-12,Peloponnese,GR-J,276036,0,0,0,0,10
20582,2023-10-12,"South Aegean",GR-L,179624,0,0,0,0,11
20583,2023-10-12,Thessaly,GR-E,367522,0,0,0,0,12
20584,2023-10-12,"Western Greece",GR-G,324286,0,0,0,0,13
20585,2023-10-12,"Western Macedonia",GR-C,135840,0,0,0,0,14
20586,2023-10-12,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20587,2023-10-12,"Under Investigation",GR-U,111680,37688,0,0,0,16
20588,2023-10-13,Attica,GR-I,2064812,0,0,0,0,1
20589,2023-10-13,"Central Greece",GR-H,239274,0,0,0,0,2
20590,2023-10-13,"Central Macedonia",GR-B,984783,0,0,0,0,3
20591,2023-10-13,Crete,GR-M,372987,0,0,0,0,4
20592,2023-10-13,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20593,2023-10-13,Epirus,GR-D,163396,0,0,0,0,6
20594,2023-10-13,"Ionian Islands",GR-F,111415,0,0,0,0,7
20595,2023-10-13,"Mount Athos",GR-69,318,0,0,0,0,8
20596,2023-10-13,"North Aegean",GR-K,97758,0,0,0,0,9
20597,2023-10-13,Peloponnese,GR-J,276036,0,0,0,0,10
20598,2023-10-13,"South Aegean",GR-L,179624,0,0,0,0,11
20599,2023-10-13,Thessaly,GR-E,367522,0,0,0,0,12
20600,2023-10-13,"Western Greece",GR-G,324286,0,0,0,0,13
20601,2023-10-13,"Western Macedonia",GR-C,135840,0,0,0,0,14
20602,2023-10-13,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20603,2023-10-13,"Under Investigation",GR-U,111680,37688,0,0,0,16
20604,2023-10-14,Attica,GR-I,2064812,0,0,0,0,1
20605,2023-10-14,"Central Greece",GR-H,239274,0,0,0,0,2
20606,2023-10-14,"Central Macedonia",GR-B,984783,0,0,0,0,3
20607,2023-10-14,Crete,GR-M,372987,0,0,0,0,4
20608,2023-10-14,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20609,2023-10-14,Epirus,GR-D,163396,0,0,0,0,6
20610,2023-10-14,"Ionian Islands",GR-F,111415,0,0,0,0,7
20611,2023-10-14,"Mount Athos",GR-69,318,0,0,0,0,8
20612,2023-10-14,"North Aegean",GR-K,97758,0,0,0,0,9
20613,2023-10-14,Peloponnese,GR-J,276036,0,0,0,0,10
20614,2023-10-14,"South Aegean",GR-L,179624,0,0,0,0,11
20615,2023-10-14,Thessaly,GR-E,367522,0,0,0,0,12
20616,2023-10-14,"Western Greece",GR-G,324286,0,0,0,0,13
20617,2023-10-14,"Western Macedonia",GR-C,135840,0,0,0,0,14
20618,2023-10-14,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20619,2023-10-14,"Under Investigation",GR-U,111680,37690,0,0,0,16
20620,2023-10-15,Attica,GR-I,2064812,0,0,0,0,1
20621,2023-10-15,"Central Greece",GR-H,239274,0,0,0,0,2
20622,2023-10-15,"Central Macedonia",GR-B,984783,0,0,0,0,3
20623,2023-10-15,Crete,GR-M,372987,0,0,0,0,4
20624,2023-10-15,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20625,2023-10-15,Epirus,GR-D,163396,0,0,0,0,6
20626,2023-10-15,"Ionian Islands",GR-F,111415,0,0,0,0,7
20627,2023-10-15,"Mount Athos",GR-69,318,0,0,0,0,8
20628,2023-10-15,"North Aegean",GR-K,97758,0,0,0,0,9
20629,2023-10-15,Peloponnese,GR-J,276036,0,0,0,0,10
20630,2023-10-15,"South Aegean",GR-L,179624,0,0,0,0,11
20631,2023-10-15,Thessaly,GR-E,367522,0,0,0,0,12
20632,2023-10-15,"Western Greece",GR-G,324286,0,0,0,0,13
20633,2023-10-15,"Western Macedonia",GR-C,135840,0,0,0,0,14
20634,2023-10-15,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20635,2023-10-15,"Under Investigation",GR-U,111680,37690,0,0,0,16
20636,2023-10-16,Attica,GR-I,2064812,0,0,0,0,1
20637,2023-10-16,"Central Greece",GR-H,239274,0,0,0,0,2
20638,2023-10-16,"Central Macedonia",GR-B,984783,0,0,0,0,3
20639,2023-10-16,Crete,GR-M,372987,0,0,0,0,4
20640,2023-10-16,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20641,2023-10-16,Epirus,GR-D,163396,0,0,0,0,6
20642,2023-10-16,"Ionian Islands",GR-F,111415,0,0,0,0,7
20643,2023-10-16,"Mount Athos",GR-69,318,0,0,0,0,8
20644,2023-10-16,"North Aegean",GR-K,97758,0,0,0,0,9
20645,2023-10-16,Peloponnese,GR-J,276036,0,0,0,0,10
20646,2023-10-16,"South Aegean",GR-L,179624,0,0,0,0,11
20647,2023-10-16,Thessaly,GR-E,367522,0,0,0,0,12
20648,2023-10-16,"Western Greece",GR-G,324286,0,0,0,0,13
20649,2023-10-16,"Western Macedonia",GR-C,135840,0,0,0,0,14
20650,2023-10-16,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20651,2023-10-16,"Under Investigation",GR-U,111680,37690,0,0,0,16
20652,2023-10-17,Attica,GR-I,2064812,0,0,0,0,1
20653,2023-10-17,"Central Greece",GR-H,239274,0,0,0,0,2
20654,2023-10-17,"Central Macedonia",GR-B,984783,0,0,0,0,3
20655,2023-10-17,Crete,GR-M,372987,0,0,0,0,4
20656,2023-10-17,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20657,2023-10-17,Epirus,GR-D,163396,0,0,0,0,6
20658,2023-10-17,"Ionian Islands",GR-F,111415,0,0,0,0,7
20659,2023-10-17,"Mount Athos",GR-69,318,0,0,0,0,8
20660,2023-10-17,"North Aegean",GR-K,97758,0,0,0,0,9
20661,2023-10-17,Peloponnese,GR-J,276036,0,0,0,0,10
20662,2023-10-17,"South Aegean",GR-L,179624,0,0,0,0,11
20663,2023-10-17,Thessaly,GR-E,367522,0,0,0,0,12
20664,2023-10-17,"Western Greece",GR-G,324286,0,0,0,0,13
20665,2023-10-17,"Western Macedonia",GR-C,135840,0,0,0,0,14
20666,2023-10-17,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20667,2023-10-17,"Under Investigation",GR-U,111680,37690,0,0,0,16
20668,2023-10-18,Attica,GR-I,2064812,0,0,0,0,1
20669,2023-10-18,"Central Greece",GR-H,239274,0,0,0,0,2
20670,2023-10-18,"Central Macedonia",GR-B,984783,0,0,0,0,3
20671,2023-10-18,Crete,GR-M,372987,0,0,0,0,4
20672,2023-10-18,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20673,2023-10-18,Epirus,GR-D,163396,0,0,0,0,6
20674,2023-10-18,"Ionian Islands",GR-F,111415,0,0,0,0,7
20675,2023-10-18,"Mount Athos",GR-69,318,0,0,0,0,8
20676,2023-10-18,"North Aegean",GR-K,97758,0,0,0,0,9
20677,2023-10-18,Peloponnese,GR-J,276036,0,0,0,0,10
20678,2023-10-18,"South Aegean",GR-L,179624,0,0,0,0,11
20679,2023-10-18,Thessaly,GR-E,367522,0,0,0,0,12
20680,2023-10-18,"Western Greece",GR-G,324286,0,0,0,0,13
20681,2023-10-18,"Western Macedonia",GR-C,135840,0,0,0,0,14
20682,2023-10-18,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20683,2023-10-18,"Under Investigation",GR-U,111680,37690,0,0,0,16
20684,2023-10-19,Attica,GR-I,2064812,0,0,0,0,1
20685,2023-10-19,"Central Greece",GR-H,239274,0,0,0,0,2
20686,2023-10-19,"Central Macedonia",GR-B,984783,0,0,0,0,3
20687,2023-10-19,Crete,GR-M,372987,0,0,0,0,4
20688,2023-10-19,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20689,2023-10-19,Epirus,GR-D,163396,0,0,0,0,6
20690,2023-10-19,"Ionian Islands",GR-F,111415,0,0,0,0,7
20691,2023-10-19,"Mount Athos",GR-69,318,0,0,0,0,8
20692,2023-10-19,"North Aegean",GR-K,97758,0,0,0,0,9
20693,2023-10-19,Peloponnese,GR-J,276036,0,0,0,0,10
20694,2023-10-19,"South Aegean",GR-L,179624,0,0,0,0,11
20695,2023-10-19,Thessaly,GR-E,367522,0,0,0,0,12
20696,2023-10-19,"Western Greece",GR-G,324286,0,0,0,0,13
20697,2023-10-19,"Western Macedonia",GR-C,135840,0,0,0,0,14
20698,2023-10-19,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20699,2023-10-19,"Under Investigation",GR-U,111680,37741,0,0,0,16
20700,2023-10-20,Attica,GR-I,2064812,0,0,0,0,1
20701,2023-10-20,"Central Greece",GR-H,239274,0,0,0,0,2
20702,2023-10-20,"Central Macedonia",GR-B,984783,0,0,0,0,3
20703,2023-10-20,Crete,GR-M,372987,0,0,0,0,4
20704,2023-10-20,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20705,2023-10-20,Epirus,GR-D,163396,0,0,0,0,6
20706,2023-10-20,"Ionian Islands",GR-F,111415,0,0,0,0,7
20707,2023-10-20,"Mount Athos",GR-69,318,0,0,0,0,8
20708,2023-10-20,"North Aegean",GR-K,97758,0,0,0,0,9
20709,2023-10-20,Peloponnese,GR-J,276036,0,0,0,0,10
20710,2023-10-20,"South Aegean",GR-L,179624,0,0,0,0,11
20711,2023-10-20,Thessaly,GR-E,367522,0,0,0,0,12
20712,2023-10-20,"Western Greece",GR-G,324286,0,0,0,0,13
20713,2023-10-20,"Western Macedonia",GR-C,135840,0,0,0,0,14
20714,2023-10-20,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20715,2023-10-20,"Under Investigation",GR-U,111680,37741,0,0,0,16
20716,2023-10-21,Attica,GR-I,2064812,0,0,0,0,1
20717,2023-10-21,"Central Greece",GR-H,239274,0,0,0,0,2
20718,2023-10-21,"Central Macedonia",GR-B,984783,0,0,0,0,3
20719,2023-10-21,Crete,GR-M,372987,0,0,0,0,4
20720,2023-10-21,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20721,2023-10-21,Epirus,GR-D,163396,0,0,0,0,6
20722,2023-10-21,"Ionian Islands",GR-F,111415,0,0,0,0,7
20723,2023-10-21,"Mount Athos",GR-69,318,0,0,0,0,8
20724,2023-10-21,"North Aegean",GR-K,97758,0,0,0,0,9
20725,2023-10-21,Peloponnese,GR-J,276036,0,0,0,0,10
20726,2023-10-21,"South Aegean",GR-L,179624,0,0,0,0,11
20727,2023-10-21,Thessaly,GR-E,367522,0,0,0,0,12
20728,2023-10-21,"Western Greece",GR-G,324286,0,0,0,0,13
20729,2023-10-21,"Western Macedonia",GR-C,135840,0,0,0,0,14
20730,2023-10-21,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20731,2023-10-21,"Under Investigation",GR-U,111680,37741,0,0,0,16
20732,2023-10-22,Attica,GR-I,2064812,0,0,0,0,1
20733,2023-10-22,"Central Greece",GR-H,239274,0,0,0,0,2
20734,2023-10-22,"Central Macedonia",GR-B,984783,0,0,0,0,3
20735,2023-10-22,Crete,GR-M,372987,0,0,0,0,4
20736,2023-10-22,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20737,2023-10-22,Epirus,GR-D,163396,0,0,0,0,6
20738,2023-10-22,"Ionian Islands",GR-F,111415,0,0,0,0,7
20739,2023-10-22,"Mount Athos",GR-69,318,0,0,0,0,8
20740,2023-10-22,"North Aegean",GR-K,97758,0,0,0,0,9
20741,2023-10-22,Peloponnese,GR-J,276036,0,0,0,0,10
20742,2023-10-22,"South Aegean",GR-L,179624,0,0,0,0,11
20743,2023-10-22,Thessaly,GR-E,367522,0,0,0,0,12
20744,2023-10-22,"Western Greece",GR-G,324286,0,0,0,0,13
20745,2023-10-22,"Western Macedonia",GR-C,135840,0,0,0,0,14
20746,2023-10-22,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20747,2023-10-22,"Under Investigation",GR-U,111680,37741,0,0,0,16
20748,2023-10-23,Attica,GR-I,2064812,0,0,0,0,1
20749,2023-10-23,"Central Greece",GR-H,239274,0,0,0,0,2
20750,2023-10-23,"Central Macedonia",GR-B,984783,0,0,0,0,3
20751,2023-10-23,Crete,GR-M,372987,0,0,0,0,4
20752,2023-10-23,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20753,2023-10-23,Epirus,GR-D,163396,0,0,0,0,6
20754,2023-10-23,"Ionian Islands",GR-F,111415,0,0,0,0,7
20755,2023-10-23,"Mount Athos",GR-69,318,0,0,0,0,8
20756,2023-10-23,"North Aegean",GR-K,97758,0,0,0,0,9
20757,2023-10-23,Peloponnese,GR-J,276036,0,0,0,0,10
20758,2023-10-23,"South Aegean",GR-L,179624,0,0,0,0,11
20759,2023-10-23,Thessaly,GR-E,367522,0,0,0,0,12
20760,2023-10-23,"Western Greece",GR-G,324286,0,0,0,0,13
20761,2023-10-23,"Western Macedonia",GR-C,135840,0,0,0,0,14
20762,2023-10-23,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20763,2023-10-23,"Under Investigation",GR-U,111680,37748,0,0,0,16
20764,2023-10-24,Attica,GR-I,2064812,0,0,0,0,1
20765,2023-10-24,"Central Greece",GR-H,239274,0,0,0,0,2
20766,2023-10-24,"Central Macedonia",GR-B,984783,0,0,0,0,3
20767,2023-10-24,Crete,GR-M,372987,0,0,0,0,4
20768,2023-10-24,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20769,2023-10-24,Epirus,GR-D,163396,0,0,0,0,6
20770,2023-10-24,"Ionian Islands",GR-F,111415,0,0,0,0,7
20771,2023-10-24,"Mount Athos",GR-69,318,0,0,0,0,8
20772,2023-10-24,"North Aegean",GR-K,97758,0,0,0,0,9
20773,2023-10-24,Peloponnese,GR-J,276036,0,0,0,0,10
20774,2023-10-24,"South Aegean",GR-L,179624,0,0,0,0,11
20775,2023-10-24,Thessaly,GR-E,367522,0,0,0,0,12
20776,2023-10-24,"Western Greece",GR-G,324286,0,0,0,0,13
20777,2023-10-24,"Western Macedonia",GR-C,135840,0,0,0,0,14
20778,2023-10-24,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20779,2023-10-24,"Under Investigation",GR-U,111680,37748,0,0,0,16
20780,2023-10-25,Attica,GR-I,2064812,0,0,0,0,1
20781,2023-10-25,"Central Greece",GR-H,239274,0,0,0,0,2
20782,2023-10-25,"Central Macedonia",GR-B,984783,0,0,0,0,3
20783,2023-10-25,Crete,GR-M,372987,0,0,0,0,4
20784,2023-10-25,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20785,2023-10-25,Epirus,GR-D,163396,0,0,0,0,6
20786,2023-10-25,"Ionian Islands",GR-F,111415,0,0,0,0,7
20787,2023-10-25,"Mount Athos",GR-69,318,0,0,0,0,8
20788,2023-10-25,"North Aegean",GR-K,97758,0,0,0,0,9
20789,2023-10-25,Peloponnese,GR-J,276036,0,0,0,0,10
20790,2023-10-25,"South Aegean",GR-L,179624,0,0,0,0,11
20791,2023-10-25,Thessaly,GR-E,367522,0,0,0,0,12
20792,2023-10-25,"Western Greece",GR-G,324286,0,0,0,0,13
20793,2023-10-25,"Western Macedonia",GR-C,135840,0,0,0,0,14
20794,2023-10-25,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20795,2023-10-25,"Under Investigation",GR-U,111680,37748,0,0,0,16
20796,2023-10-26,Attica,GR-I,2064812,0,0,0,0,1
20797,2023-10-26,"Central Greece",GR-H,239274,0,0,0,0,2
20798,2023-10-26,"Central Macedonia",GR-B,984783,0,0,0,0,3
20799,2023-10-26,Crete,GR-M,372987,0,0,0,0,4
20800,2023-10-26,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20801,2023-10-26,Epirus,GR-D,163396,0,0,0,0,6
20802,2023-10-26,"Ionian Islands",GR-F,111415,0,0,0,0,7
20803,2023-10-26,"Mount Athos",GR-69,318,0,0,0,0,8
20804,2023-10-26,"North Aegean",GR-K,97758,0,0,0,0,9
20805,2023-10-26,Peloponnese,GR-J,276036,0,0,0,0,10
20806,2023-10-26,"South Aegean",GR-L,179624,0,0,0,0,11
20807,2023-10-26,Thessaly,GR-E,367522,0,0,0,0,12
20808,2023-10-26,"Western Greece",GR-G,324286,0,0,0,0,13
20809,2023-10-26,"Western Macedonia",GR-C,135840,0,0,0,0,14
20810,2023-10-26,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20811,2023-10-26,"Under Investigation",GR-U,111680,37798,0,0,0,16
20812,2023-10-27,Attica,GR-I,2064812,0,0,0,0,1
20813,2023-10-27,"Central Greece",GR-H,239274,0,0,0,0,2
20814,2023-10-27,"Central Macedonia",GR-B,984783,0,0,0,0,3
20815,2023-10-27,Crete,GR-M,372987,0,0,0,0,4
20816,2023-10-27,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20817,2023-10-27,Epirus,GR-D,163396,0,0,0,0,6
20818,2023-10-27,"Ionian Islands",GR-F,111415,0,0,0,0,7
20819,2023-10-27,"Mount Athos",GR-69,318,0,0,0,0,8
20820,2023-10-27,"North Aegean",GR-K,97758,0,0,0,0,9
20821,2023-10-27,Peloponnese,GR-J,276036,0,0,0,0,10
20822,2023-10-27,"South Aegean",GR-L,179624,0,0,0,0,11
20823,2023-10-27,Thessaly,GR-E,367522,0,0,0,0,12
20824,2023-10-27,"Western Greece",GR-G,324286,0,0,0,0,13
20825,2023-10-27,"Western Macedonia",GR-C,135840,0,0,0,0,14
20826,2023-10-27,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20827,2023-10-27,"Under Investigation",GR-U,111680,37803,0,0,0,16
20828,2023-10-28,Attica,GR-I,2064812,0,0,0,0,1
20829,2023-10-28,"Central Greece",GR-H,239274,0,0,0,0,2
20830,2023-10-28,"Central Macedonia",GR-B,984783,0,0,0,0,3
20831,2023-10-28,Crete,GR-M,372987,0,0,0,0,4
20832,2023-10-28,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20833,2023-10-28,Epirus,GR-D,163396,0,0,0,0,6
20834,2023-10-28,"Ionian Islands",GR-F,111415,0,0,0,0,7
20835,2023-10-28,"Mount Athos",GR-69,318,0,0,0,0,8
20836,2023-10-28,"North Aegean",GR-K,97758,0,0,0,0,9
20837,2023-10-28,Peloponnese,GR-J,276036,0,0,0,0,10
20838,2023-10-28,"South Aegean",GR-L,179624,0,0,0,0,11
20839,2023-10-28,Thessaly,GR-E,367522,0,0,0,0,12
20840,2023-10-28,"Western Greece",GR-G,324286,0,0,0,0,13
20841,2023-10-28,"Western Macedonia",GR-C,135840,0,0,0,0,14
20842,2023-10-28,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20843,2023-10-28,"Under Investigation",GR-U,111680,37803,0,0,0,16
20844,2023-10-29,Attica,GR-I,2064812,0,0,0,0,1
20845,2023-10-29,"Central Greece",GR-H,239274,0,0,0,0,2
20846,2023-10-29,"Central Macedonia",GR-B,984783,0,0,0,0,3
20847,2023-10-29,Crete,GR-M,372987,0,0,0,0,4
20848,2023-10-29,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20849,2023-10-29,Epirus,GR-D,163396,0,0,0,0,6
20850,2023-10-29,"Ionian Islands",GR-F,111415,0,0,0,0,7
20851,2023-10-29,"Mount Athos",GR-69,318,0,0,0,0,8
20852,2023-10-29,"North Aegean",GR-K,97758,0,0,0,0,9
20853,2023-10-29,Peloponnese,GR-J,276036,0,0,0,0,10
20854,2023-10-29,"South Aegean",GR-L,179624,0,0,0,0,11
20855,2023-10-29,Thessaly,GR-E,367522,0,0,0,0,12
20856,2023-10-29,"Western Greece",GR-G,324286,0,0,0,0,13
20857,2023-10-29,"Western Macedonia",GR-C,135840,0,0,0,0,14
20858,2023-10-29,"Without permanent residency in Greece",GR-W,5438,0,0,0,0,15
20859,2023-10-29,"Under Investigation",GR-U,111680,37803,0,0,0,16
20860,2023-10-30,Attica,GR-I,2064812,0,0,0,0,1
20861,2023-10-30,"Central Greece",GR-H,239274,0,0,0,0,2
20862,2023-10-30,"Central Macedonia",GR-B,984783,0,0,0,0,3
20863,2023-10-30,Crete,GR-M,372987,0,0,0,0,4
20864,2023-10-30,"Eastern Macedonia and Thrace",GR-A,268184,0,0,0,0,5
20865,2023-10-30,Epirus,GR-D,163396,0,0,0,0,6
20866,2023-10-30,"Ionian Islands",GR-F,111415,0,0,0,0,7
20867,2023-10-30,"Mount Athos",GR-69,318,0,0,0,0,8
20868,2023-10-30,"North Aegean",GR-K,97758,0,0,0,0,9
20869,2023-10-30,Peloponnese,GR-J,276036,0,0,0,0,10
20870,2023-10-30,"South Aegean",GR-L,179624,0,0,0,0,11
20871,2023-10-30,Thessaly,GR-E,367522,0,0,0,0,12
20872,2023-10-30,"Western Greece",GR-G,324286,0,0,0,0,13
